filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F090W,0.902,0.194,2022-06-29T00:18:55.886Z,NRCB4,2048,2048,0.07287343,0.07250914,jw01324001001_05201_00001_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.221782996862
F150W,1.501,0.318,2022-06-29T08:29:47.059Z,NRCA3,2048,2048,0.10267568,0.10227043,jw01324001001_16201_00003_nrca3_rate.fits,1,1,NIRCAM,311.366,2.2037,0.22626639601600002
F200W,1.989,0.457,2022-06-29T09:33:07.873Z,NRCA4,2048,2048,0.1061469241976738,0.10569918,jw01324001001_17201_00003_nrca4_rate.fits,1,1,NIRCAM,1159.571,1.8054,0.19163765694648027
F090W,0.902,0.194,2022-06-28T23:47:58.430Z,NRCB3,2048,2048,0.0676759108901023,0.067320645,jw01324001001_04201_00001_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.23177645961642235
F150W,1.501,0.318,2022-06-29T08:22:15.859Z,NRCB1,2048,2048,0.10301304,0.10240688,jw01324001001_16201_00002_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.4124,0.248508657696
F444W,4.408,1.029,2022-06-28T22:36:45.332Z,NRCALONG,2048,2048,0.7491001,0.75445735,jw01324001001_03201_00002_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29402178925000005
F356W,3.568,0.781,2022-06-29T06:41:20.364Z,NRCBLONG,2048,2048,0.29559767,0.29403657,jw01324001001_15201_00001_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.376,0.11114472392
F115W,1.154,0.225,2022-06-29T06:13:47.143Z,NRCA4,2048,2048,0.07758002,0.07779026,jw01324001001_12201_00002_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.215338861514
F090W,0.902,0.194,2022-06-28T22:04:43.428Z,NRCA2,2048,2048,0.060655493,0.060260735,jw01324001001_02201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.1990955902232
F115W,1.154,0.225,2022-06-29T04:16:02.126Z,NRCB2,2048,2048,0.0794006884098053,0.07932646,jw01324001001_10201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.24838123348355293
F356W,3.568,0.781,2022-06-29T07:50:14.183Z,NRCALONG,2048,2048,0.26195356,0.26296866,jw01324001001_15201_00004_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4047,0.10601260573199998
F150W,1.501,0.318,2022-06-29T07:04:25.386Z,NRCB2,2048,2048,0.105218581855297,0.104560874,jw01324001001_15201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,2.3054,0.24257091860920174
F444W,4.408,1.029,2022-06-29T04:55:34.974Z,NRCBLONG,2048,2048,0.7746529,0.7755939,jw01324001001_11201_00002_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28879060112
F090W,0.902,0.194,2022-06-29T00:09:26.812Z,NRCB1,2048,2048,0.06523425,0.06476207,jw01324001001_04201_00004_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.232494867
F115W,1.154,0.225,2022-06-29T02:18:38.933Z,NRCA1,2048,2048,0.06895761,0.068882905,jw01324001001_08201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.204307606908
F090W,0.902,0.194,2022-06-28T22:36:45.204Z,NRCB4,2048,2048,0.0744223818182945,0.07397855,jw01324001001_03201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,3.0434,0.22649707682579748
F115W,1.154,0.225,2022-06-29T04:01:43.183Z,NRCB1,2048,2048,0.072484046,0.07231441,jw01324001001_10201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.2371605501074
F277W,2.762,0.683,2022-06-29T10:35:24.268Z,NRCALONG,2048,2048,0.2385703474283218,0.23827806,jw01324001001_18201_00003_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4908,0.11709032651782035
F150W,1.501,0.318,2022-06-29T08:36:56.499Z,NRCA2,2048,2048,0.0922260582447052,0.09207745,jw01324001001_16201_00004_nrca2_rate.fits,1,1,NIRCAM,311.366,2.3836,0.2198300324320793
F150W,1.501,0.318,2022-06-29T06:32:12.922Z,NRCA4,2048,2048,0.11523095,0.114687204,jw01324001001_14201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.1021,0.242226979995
F150W,1.501,0.318,2022-06-29T06:41:20.556Z,NRCA3,2048,2048,0.10473772,0.10456817,jw01324001001_15201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.2037,0.230810513564
F090W,0.902,0.194,2022-06-29T02:07:22.389Z,NRCB4,2048,2048,0.07794439,0.07789601,jw01324001001_06201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.23721595652600003
F090W,0.902,0.194,2022-06-29T00:09:27.004Z,NRCA4,2048,2048,0.0755759626626968,0.0758427,jw01324001001_04201_00004_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.21989582096338262
F090W,0.902,0.194,2022-06-29T01:28:00.458Z,NRCA3,2048,2048,0.0741145461797714,0.07394685,jw01324001001_05201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.2189343694150447
F115W,1.154,0.225,2022-06-29T02:27:46.374Z,NRCB3,2048,2048,0.0760877579450607,0.075848214,jw01324001001_09201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.24243842314034691
F115W,1.154,0.225,2022-06-29T02:18:38.805Z,NRCB4,2048,2048,0.09952632,0.09880163,jw01324001001_08201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.26857177452000003
F090W,0.902,0.194,2022-06-29T01:53:03.574Z,NRCA2,2048,2048,0.052570164,0.052347578,jw01324001001_06201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.1725563063136
F444W,4.408,1.029,2022-06-29T04:32:40.831Z,NRCALONG,2048,2048,0.7461603879928589,0.7515623,jw01324001001_11201_00001_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.29286795228719714
F115W,1.154,0.225,2022-06-29T04:55:34.974Z,NRCB2,2048,2048,0.07854376,0.0782383,jw01324001001_11201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.1282,0.245700590032
F444W,4.408,1.029,2022-06-29T02:18:38.805Z,NRCBLONG,2048,2048,0.7757463455200195,0.7744861,jw01324001001_08201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.2891982376098633
F444W,4.408,1.029,2022-06-28T23:22:44.689Z,NRCALONG,2048,2048,0.7487116456031799,0.7527261,jw01324001001_03201_00004_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.2938693208992481
F150W,1.501,0.318,2022-06-29T06:32:12.730Z,NRCB1,2048,2048,0.0984039604663848,0.097816706,jw01324001001_14201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.4124,0.23738971422910668
F090W,0.902,0.194,2022-06-29T02:07:22.517Z,NRCA1,2048,2048,0.065021313726902,0.06477342,jw01324001001_06201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.1948103580571711
F090W,0.902,0.194,2022-06-29T02:00:12.886Z,NRCB3,2048,2048,0.073435,0.07328153,jw01324001001_06201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.4248,0.251500188
F115W,1.154,0.225,2022-06-29T02:50:51.589Z,NRCA2,2048,2048,0.07876236,0.07861487,jw01324001001_09201_00002_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.1012,0.244257830832
F277W,2.762,0.683,2022-06-29T09:33:07.617Z,NRCBLONG,2048,2048,0.2719824314117431,0.2706572,jw01324001001_17201_00003_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.4175,0.11355266511440275
F115W,1.154,0.225,2022-06-29T04:32:40.831Z,NRCA3,2048,2048,0.0796362310647964,0.07946837,jw01324001001_11201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23481539091765868
F090W,0.902,0.194,2022-06-28T22:59:39.539Z,NRCB3,2048,2048,0.067485034,0.067245506,jw01324001001_03201_00003_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.2311227444432
F115W,1.154,0.225,2022-06-29T04:01:43.375Z,NRCA4,2048,2048,0.0887029469013214,0.088207535,jw01324001001_10201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.2462127697139978
F090W,0.902,0.194,2022-06-28T22:36:45.332Z,NRCA1,2048,2048,0.06685,0.06676892,jw01324001001_03201_00002_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9961,0.20028928500000004
F115W,1.154,0.225,2022-06-29T06:20:56.390Z,NRCB1,2048,2048,0.0708047,0.07050157,jw01324001001_12201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.2719,0.23166589793
F115W,1.154,0.225,2022-06-29T06:13:47.143Z,NRCA3,2048,2048,0.0779813975095748,0.077947006,jw01324001001_12201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,2.9486,0.22993594869673226
F444W,4.408,1.029,2022-06-29T00:02:17.373Z,NRCBLONG,2048,2048,0.772805,0.77157795,jw01324001001_04201_00003_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.288101704
F115W,1.154,0.225,2022-06-29T03:36:50.946Z,NRCA3,2048,2048,0.0809037536382675,0.08075047,jw01324001001_09201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23855280797779554
F200W,1.989,0.457,2022-06-29T09:33:07.873Z,NRCA3,2048,2048,0.10101378,0.10063296,jw01324001001_17201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,1.8281,0.18466329121800001
F090W,0.902,0.194,2022-06-28T23:47:58.430Z,NRCB4,2048,2048,0.07382554,0.073678926,jw01324001001_04201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,3.0434,0.224680648436
F090W,0.902,0.194,2022-06-29T00:18:55.886Z,NRCB3,2048,2048,0.0640905,0.06389205,jw01324001001_05201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.21949714439999998
F150W,1.501,0.318,2022-06-29T08:29:47.059Z,NRCA4,2048,2048,0.11986174,0.11934697,jw01324001001_16201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,2.1021,0.251961363654
F200W,1.989,0.457,2022-06-29T10:35:24.012Z,NRCB2,2048,2048,0.092306115,0.091329575,jw01324001001_18201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,1.9519,0.1801723058685
F200W,1.989,0.457,2022-06-29T09:10:13.283Z,NRCB1,2048,2048,0.0958093851804733,0.09545464,jw01324001001_17201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,2.0223,0.19375531965047116
F444W,4.408,1.029,2022-06-29T04:23:11.821Z,NRCALONG,2048,2048,0.7373303174972534,0.7399306,jw01324001001_10201_00004_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.28940214961767197
F115W,1.154,0.225,2022-06-29T06:06:37.447Z,NRCB2,2048,2048,0.0747866928577423,0.07487844,jw01324001001_12201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.23394773259758947
F115W,1.154,0.225,2022-06-29T05:41:45.019Z,NRCB3,2048,2048,0.07552414,0.075283185,jw01324001001_11201_00004_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.240642567282
F115W,1.154,0.225,2022-06-29T04:23:11.629Z,NRCB4,2048,2048,0.087874085,0.08717103,jw01324001001_10201_00004_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.23712821837250003
F444W,4.408,1.029,2022-06-28T22:04:43.428Z,NRCALONG,2048,2048,0.74749476,0.74980783,jw01324001001_02201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.29339169330000003
F444W,4.408,1.029,2022-06-29T03:36:50.754Z,NRCBLONG,2048,2048,0.7753876,0.7763749,jw01324001001_09201_00004_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28906449728
F200W,1.989,0.457,2022-06-29T10:20:54.316Z,NRCB1,2048,2048,0.09325237,0.09282916,jw01324001001_18201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.0223,0.188584267851
F090W,0.902,0.194,2022-06-29T00:42:01.101Z,NRCA2,2048,2048,0.06801576,0.06794161,jw01324001001_05201_00002_nrca2_rate.fits,1,1,NIRCAM,1159.571,3.2824,0.22325493062399998
F444W,4.408,1.029,2022-06-29T06:20:56.390Z,NRCBLONG,2048,2048,0.7774913311004639,0.77643216,jw01324001001_12201_00003_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.28984876823425293
F150W,1.501,0.318,2022-06-29T08:22:16.051Z,NRCA3,2048,2048,0.09853777,0.09815865,jw01324001001_16201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,2.2037,0.21714768374899998
F200W,1.989,0.457,2022-06-29T09:10:13.539Z,NRCA4,2048,2048,0.1040419787168502,0.103600234,jw01324001001_17201_00002_nrca4_rate.fits,1,1,NIRCAM,1159.571,1.8054,0.18783738837540134
F090W,0.902,0.194,2022-06-28T23:47:58.558Z,NRCA1,2048,2048,0.063819020986557,0.06343059,jw01324001001_04201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9961,0.19120816877782346
F150W,1.501,0.318,2022-06-29T08:29:46.803Z,NRCB1,2048,2048,0.1054127290844917,0.10481607,jw01324001001_16201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.4124,0.25429766764342776
F115W,1.154,0.225,2022-06-29T06:20:56.583Z,NRCA4,2048,2048,0.081410102546215,0.08141892,jw01324001001_12201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,2.7757,0.225970021637529
F356W,3.568,0.781,2022-06-29T06:32:12.986Z,NRCALONG,2048,2048,0.26242465,0.2619897,jw01324001001_14201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.4047,0.106203255855
F150W,1.501,0.318,2022-06-29T07:50:13.991Z,NRCB3,2048,2048,0.1020901501178741,0.10163968,jw01324001001_15201_00004_nrcb3_rate.fits,1,1,NIRCAM,1159.571,2.3518,0.2400956150472163
F090W,0.902,0.194,2022-06-29T00:02:17.501Z,NRCA2,2048,2048,0.0624206811189651,0.06205711,jw01324001001_04201_00003_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.20488964370489104
F150W,1.501,0.318,2022-06-29T08:15:06.356Z,NRCB2,2048,2048,0.11113406,0.1103266,jw01324001001_16201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,2.3054,0.25620846192400004
F200W,1.989,0.457,2022-06-29T10:20:54.573Z,NRCA4,2048,2048,0.105279624,0.10455154,jw01324001001_18201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,1.8054,0.1900718331696
F115W,1.154,0.225,2022-06-29T04:23:11.757Z,NRCA1,2048,2048,0.07834098,0.07860348,jw01324001001_10201_00004_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.232108655544
F115W,1.154,0.225,2022-06-29T04:16:02.318Z,NRCA1,2048,2048,0.0712961107492446,0.071334794,jw01324001001_10201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.21123611692786193
F090W,0.902,0.194,2022-06-28T22:04:43.300Z,NRCB1,2048,2048,0.06335675,0.06291709,jw01324001001_02201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.225803457
F115W,1.154,0.225,2022-06-29T04:55:34.974Z,NRCB4,2048,2048,0.09079838,0.090286255,jw01324001001_11201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.6985,0.24501942843000002
F115W,1.154,0.225,2022-06-29T04:08:52.622Z,NRCB3,2048,2048,0.072521798312664,0.07231406,jw01324001001_10201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,3.1863,0.2310762059636413
F090W,0.902,0.194,2022-06-29T00:09:27.004Z,NRCA2,2048,2048,0.06619792,0.06581358,jw01324001001_04201_00004_nrca2_rate.fits,1,1,NIRCAM,311.366,3.2824,0.21728805260799997
F115W,1.154,0.225,2022-06-29T02:18:38.805Z,NRCB2,2048,2048,0.0768793821334838,0.0769572,jw01324001001_08201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.1282,0.24049408318996404
F090W,0.902,0.194,2022-06-29T01:53:03.574Z,NRCA4,2048,2048,0.06506113,0.06452472,jw01324001001_06201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.189301863848
F150W,1.501,0.318,2022-06-29T07:27:19.657Z,NRCB3,2048,2048,0.1044641,0.10400542,jw01324001001_15201_00003_nrcb3_rate.fits,1,1,NIRCAM,1159.571,2.3518,0.24567867038
F444W,4.408,1.029,2022-06-29T00:02:17.501Z,NRCALONG,2048,2048,0.7479596,0.7497824,jw01324001001_04201_00003_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.293574143
F150W,1.501,0.318,2022-06-29T07:04:25.578Z,NRCA1,2048,2048,0.1010444611310958,0.10095418,jw01324001001_15201_00002_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.2512,0.22747129089832285
F115W,1.154,0.225,2022-06-29T04:01:43.375Z,NRCA2,2048,2048,0.0921938270330429,0.092352234,jw01324001001_10201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.2859114963948726
F150W,1.501,0.318,2022-06-29T08:36:56.243Z,NRCB1,2048,2048,0.0951802805066108,0.094748944,jw01324001001_16201_00004_nrcb1_rate.fits,1,1,NIRCAM,311.366,2.4124,0.22961290869414788
F444W,4.408,1.029,2022-06-29T03:36:50.946Z,NRCALONG,2048,2048,0.7480055689811707,0.7521001,jw01324001001_09201_00004_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.2935921858251095
F444W,4.408,1.029,2022-06-28T22:04:43.300Z,NRCBLONG,2048,2048,0.77668434,0.77558315,jw01324001001_02201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.289547921952
F115W,1.154,0.225,2022-06-29T02:50:51.589Z,NRCA4,2048,2048,0.08885821,0.08865719,jw01324001001_09201_00002_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.7757,0.24664373349700003
F444W,4.408,1.029,2022-06-29T04:23:11.629Z,NRCBLONG,2048,2048,0.77966756,0.7785544,jw01324001001_10201_00004_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.3728,0.290660066368
F150W,1.501,0.318,2022-06-29T07:04:25.386Z,NRCB4,2048,2048,0.12059934,0.11990597,jw01324001001_15201_00002_nrcb4_rate.fits,1,1,NIRCAM,1159.571,2.0288,0.244671940992
F090W,0.902,0.194,2022-06-29T01:53:03.446Z,NRCB1,2048,2048,0.0598705485463142,0.059373472,jw01324001001_06201_00001_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.21337863501906382
F115W,1.154,0.225,2022-06-29T04:55:35.166Z,NRCA1,2048,2048,0.074854836,0.07477529,jw01324001001_11201_00002_nrca1_rate.fits,1,1,NIRCAM,1159.571,2.9628,0.22177990810079998
F115W,1.154,0.225,2022-06-29T04:16:02.126Z,NRCB4,2048,2048,0.085017204,0.08447624,jw01324001001_10201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.22941892499400002
F090W,0.902,0.194,2022-06-28T22:13:50.997Z,NRCA3,2048,2048,0.0754892379045486,0.07524867,jw01324001001_03201_00001_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.2229952087700366
F090W,0.902,0.194,2022-06-28T22:04:43.428Z,NRCA4,2048,2048,0.07682493,0.077064276,jw01324001001_02201_00001_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.223529816328
F115W,1.154,0.225,2022-06-29T05:18:29.244Z,NRCB3,2048,2048,0.074926876,0.07469884,jw01324001001_11201_00003_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.1863,0.23873950499880003
F444W,4.408,1.029,2022-06-29T06:20:56.647Z,NRCALONG,2048,2048,0.7473616,0.7497752,jw01324001001_12201_00003_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.293339428
F115W,1.154,0.225,2022-06-29T02:50:51.397Z,NRCB1,2048,2048,0.07781556,0.077652484,jw01324001001_09201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.2719,0.25460473076400003
F150W,1.501,0.318,2022-06-29T08:36:56.499Z,NRCA4,2048,2048,0.1149523556232452,0.11452977,jw01324001001_16201_00004_nrca4_rate.fits,1,1,NIRCAM,311.366,2.1021,0.24164134675562374
F200W,1.989,0.457,2022-06-29T09:56:02.144Z,NRCA3,2048,2048,0.1014654040336608,0.10107112,jw01324001001_17201_00004_nrca3_rate.fits,1,1,NIRCAM,1159.571,1.8281,0.18548890511393532
F090W,0.902,0.194,2022-06-29T02:07:22.389Z,NRCB2,2048,2048,0.057405836880207,0.05669698,jw01324001001_06201_00003_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.19675276532322147
F115W,1.154,0.225,2022-06-29T03:13:56.612Z,NRCA3,2048,2048,0.08119984,0.08105019,jw01324001001_09201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.9486,0.23942584822399998
F150W,1.501,0.318,2022-06-29T06:32:12.922Z,NRCA2,2048,2048,0.09237255,0.09213797,jw01324001001_14201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,2.3836,0.22017921018
F090W,0.902,0.194,2022-06-28T22:36:45.204Z,NRCB2,2048,2048,0.066774,0.06654191,jw01324001001_03201_00002_nrcb2_rate.fits,1,1,NIRCAM,1159.571,3.4274,0.2288612076
F356W,3.568,0.781,2022-06-29T06:32:12.794Z,NRCBLONG,2048,2048,0.30031145,0.29826775,jw01324001001_14201_00001_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.376,0.11291710519999999
F444W,4.408,1.029,2022-06-29T04:55:35.166Z,NRCALONG,2048,2048,0.7482656836509705,0.75223505,jw01324001001_11201_00002_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.3925,0.2936942808330059
F115W,1.154,0.225,2022-06-29T06:20:56.583Z,NRCA2,2048,2048,0.07709878,0.07745956,jw01324001001_12201_00003_nrca2_rate.fits,1,1,NIRCAM,311.366,3.1012,0.239098736536
F356W,3.568,0.781,2022-06-29T07:50:13.991Z,NRCBLONG,2048,2048,0.29452032,0.29298633,jw01324001001_15201_00004_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.376,0.11073964032
F090W,0.902,0.194,2022-06-28T23:22:44.561Z,NRCB3,2048,2048,0.0641802102327346,0.063931465,jw01324001001_03201_00004_nrcb3_rate.fits,1,1,NIRCAM,1159.571,3.4248,0.21980438400506944
F200W,1.989,0.457,2022-06-29T09:10:13.539Z,NRCA2,2048,2048,0.091744184,0.091538124,jw01324001001_17201_00002_nrca2_rate.fits,1,1,NIRCAM,1159.571,2.0807,0.19089212364880004
F200W,1.989,0.457,2022-06-29T10:28:14.572Z,NRCB3,2048,2048,0.104534,0.10395715,jw01324001001_18201_00002_nrcb3_rate.fits,1,1,NIRCAM,311.366,1.9572,0.2045939448
F200W,1.989,0.457,2022-06-29T10:35:24.268Z,NRCA1,2048,2048,0.1049615,0.10450958,jw01324001001_18201_00003_nrca1_rate.fits,1,1,NIRCAM,311.366,1.8917,0.19855566954999998
F277W,2.762,0.683,2022-06-29T10:35:24.076Z,NRCBLONG,2048,2048,0.2793344855308532,0.27735358,jw01324001001_18201_00003_nrcblong_rate.fits,1,1,NIRCAM,311.366,0.4175,0.11662214770913121
F115W,1.154,0.225,2022-06-29T06:06:37.639Z,NRCA1,2048,2048,0.0832490622997284,0.08334746,jw01324001001_12201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.9628,0.2466503217816353
F090W,0.902,0.194,2022-06-29T00:42:00.909Z,NRCB1,2048,2048,0.065490573644638,0.06533873,jw01324001001_05201_00002_nrcb1_rate.fits,1,1,NIRCAM,1159.571,3.564,0.23340840446948985
F150W,1.501,0.318,2022-06-29T08:15:06.420Z,NRCB4,2048,2048,0.10577394,0.104895994,jw01324001001_16201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.0288,0.214594169472
F200W,1.989,0.457,2022-06-29T10:20:54.573Z,NRCA2,2048,2048,0.08740696,0.08766801,jw01324001001_18201_00001_nrca2_rate.fits,1,1,NIRCAM,311.366,2.0807,0.18186766167200002
F090W,0.902,0.194,2022-06-29T01:05:06.123Z,NRCA3,2048,2048,0.0743822902441024,0.07423572,jw01324001001_05201_00003_nrca3_rate.fits,1,1,NIRCAM,1159.571,2.954,0.2197252853810785
F090W,0.902,0.194,2022-06-29T00:02:17.501Z,NRCA4,2048,2048,0.0689543783664703,0.068937145,jw01324001001_04201_00003_nrca4_rate.fits,1,1,NIRCAM,311.366,2.9096,0.20062965929508197
F200W,1.989,0.457,2022-06-29T08:47:08.260Z,NRCB3,2048,2048,0.0981625616550445,0.0977342,jw01324001001_17201_00001_nrcb3_rate.fits,1,1,NIRCAM,1159.571,1.9572,0.1921237656712531
F444W,4.408,1.029,2022-06-28T23:22:44.561Z,NRCBLONG,2048,2048,0.7760363817214966,0.7772172,jw01324001001_03201_00004_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28930636310577396
F150W,1.501,0.318,2022-06-29T08:29:46.995Z,NRCA2,2048,2048,0.10603993,0.10554389,jw01324001001_16201_00003_nrca2_rate.fits,1,1,NIRCAM,311.366,2.3836,0.252756777148
F200W,1.989,0.457,2022-06-29T10:35:24.076Z,NRCB4,2048,2048,0.1006634384393692,0.099478215,jw01324001001_18201_00003_nrcb4_rate.fits,1,1,NIRCAM,311.366,1.7715,0.17832528119534255
F444W,4.408,1.029,2022-06-29T02:18:38.997Z,NRCALONG,2048,2048,0.7445266842842102,0.74659985,jw01324001001_08201_00001_nrcalong_rate.fits,1,1,NIRCAM,311.366,0.3925,0.2922267235815525
F090W,0.902,0.194,2022-06-28T23:47:58.430Z,NRCB2,2048,2048,0.065622956,0.06524749,jw01324001001_04201_00001_nrcb2_rate.fits,1,1,NIRCAM,311.366,3.4274,0.22491611939439998
F444W,4.408,1.029,2022-06-29T04:32:40.639Z,NRCBLONG,2048,2048,0.7742952,0.775184,jw01324001001_11201_00001_nrcblong_rate.fits,1,1,NIRCAM,1159.571,0.3728,0.28865725056
F150W,1.501,0.318,2022-06-29T08:15:06.612Z,NRCA1,2048,2048,0.1004131287336349,0.10000469,jw01324001001_16201_00001_nrca1_rate.fits,1,1,NIRCAM,311.366,2.2512,0.22605003540515886
F090W,0.902,0.194,2022-06-29T00:02:17.373Z,NRCB1,2048,2048,0.056871567,0.05642871,jw01324001001_04201_00003_nrcb1_rate.fits,1,1,NIRCAM,311.366,3.564,0.202690264788
F277W,2.762,0.683,2022-06-29T09:33:07.873Z,NRCALONG,2048,2048,0.2388940155506134,0.23955955,jw01324001001_17201_00003_nrcalong_rate.fits,1,1,NIRCAM,1159.571,0.4908,0.11724918283224106
F090W,0.902,0.194,2022-06-28T23:55:08.061Z,NRCA3,2048,2048,0.07499066,0.07516381,jw01324001001_04201_00002_nrca3_rate.fits,1,1,NIRCAM,311.366,2.954,0.22152240964000003
F090W,0.902,0.194,2022-06-29T00:42:01.101Z,NRCA4,2048,2048,0.0793080180883407,0.07913202,jw01324001001_05201_00002_nrca4_rate.fits,1,1,NIRCAM,1159.571,2.9096,0.23075460942983614
F115W,1.154,0.225,2022-06-29T06:06:37.447Z,NRCB4,2048,2048,0.090660416,0.089967385,jw01324001001_12201_00001_nrcb4_rate.fits,1,1,NIRCAM,311.366,2.6985,0.244647132576
