filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,effexptime,PHOTMJSR,sb_mjsr
F200W,1.989,0.457,2022-08-26T04:32:38.827Z,NRCA4,2048,2048,0.0746342688798904,0.07415546,jw02738002001_12101_00004_nrca4_rate.fits,2,1,NIRCAM,418.734,1.8054,0.1347447090357541
F090W,0.902,0.194,2022-08-26T01:32:59.127Z,NRCA2,2048,2048,0.051171563565731,0.051046368,jw02738002001_04101_00004_nrca2_rate.fits,2,1,NIRCAM,730.1,3.2824,0.16796554024815544
F444W,4.408,1.029,2022-08-26T00:52:11.002Z,NRCBLONG,2048,2048,0.69180286,0.69194824,jw02738002001_04101_00001_nrcblong_rate.fits,2,1,NIRCAM,730.1,0.3728,0.25790410620800003
F277W,2.762,0.683,2022-08-26T04:15:49.548Z,NRCALONG,2048,2048,0.15897019,0.15875363,jw02738002001_12101_00002_nrcalong_rate.fits,2,1,NIRCAM,418.734,0.4908,0.078022569252
F200W,1.989,0.457,2022-08-26T02:29:31.824Z,NRCB2,2048,2048,0.06486597,0.06437327,jw02738002001_08101_00001_nrcb2_rate.fits,2,1,NIRCAM,418.734,1.9519,0.12661188684299998
F150W,1.501,0.318,2022-08-26T01:51:24.988Z,NRCA4,2048,2048,0.07943372,0.07893164,jw02738002001_06101_00001_nrca4_rate.fits,2,1,NIRCAM,418.734,2.1021,0.16697762281200001
F150W,1.501,0.318,2022-08-26T00:13:42.594Z,NRCB1,2048,2048,0.07525394,0.074826546,jw02738002001_02101_00001_nrcb1_rate.fits,2,1,NIRCAM,418.734,2.4124,0.18154260485600002
F115W,1.154,0.225,2022-08-26T03:35:23.048Z,NRCA1,2048,2048,0.059606563,0.059486136,jw02738002001_10101_00003_nrca1_rate.fits,2,1,NIRCAM,730.1,2.9628,0.1766023248564
F115W,1.154,0.225,2022-08-26T03:21:36.169Z,NRCB3,2048,2048,0.0572895891964435,0.056894846,jw02738002001_10101_00002_nrcb3_rate.fits,2,1,NIRCAM,730.1,3.1863,0.18254181805662795
F356W,3.568,0.781,2022-08-30T04:32:14.218Z,NRCBLONG,2048,2048,0.2368671,0.23606272,jw02738002002_02101_00002_nrcblong_rate.fits,2,2,NIRCAM,418.734,0.376,0.0890620296
F200W,1.989,0.457,2022-08-26T04:32:38.699Z,NRCB1,2048,2048,0.0660376250743866,0.065742604,jw02738002001_12101_00004_nrcb1_rate.fits,2,1,NIRCAM,418.734,2.0223,0.133547889187932
F200W,1.989,0.457,2022-08-26T02:46:31.857Z,NRCA4,2048,2048,0.0709710791707038,0.07048443,jw02738002001_08101_00003_nrca4_rate.fits,2,1,NIRCAM,418.734,1.8054,0.12813118633478865
F150W,1.501,0.318,2022-08-26T02:08:14.204Z,NRCB2,2048,2048,0.07087417,0.07039556,jw02738002001_06101_00003_nrcb2_rate.fits,2,1,NIRCAM,418.734,2.3054,0.16339331151800002
F277W,2.762,0.683,2022-08-26T04:07:14.028Z,NRCBLONG,2048,2048,0.1825744,0.18162422,jw02738002001_12101_00001_nrcblong_rate.fits,2,1,NIRCAM,418.734,0.4175,0.07622481199999999
F444W,4.408,1.029,2022-08-26T01:05:47.129Z,NRCALONG,2048,2048,0.66869426,0.6717737,jw02738002001_04101_00002_nrcalong_rate.fits,2,1,NIRCAM,730.1,0.3925,0.26246249705
F150W,1.501,0.318,2022-08-26T00:13:42.722Z,NRCA4,2048,2048,0.0822279304265976,0.081715,jw02738002001_02101_00001_nrca4_rate.fits,2,1,NIRCAM,418.734,2.1021,0.17285133254975082
F115W,1.154,0.225,2022-08-26T03:35:22.920Z,NRCB4,2048,2048,0.0725106820464134,0.0718288,jw02738002001_10101_00003_nrcb4_rate.fits,2,1,NIRCAM,730.1,2.6985,0.19567007550224655
F356W,3.568,0.781,2022-08-30T04:23:38.954Z,NRCALONG,2048,2048,0.2090329,0.20809613,jw02738002002_02101_00001_nrcalong_rate.fits,2,2,NIRCAM,418.734,0.4047,0.08459561463
F150W,1.501,0.318,2022-08-26T01:51:24.924Z,NRCB1,2048,2048,0.07327966,0.07290347,jw02738002001_06101_00001_nrcb1_rate.fits,2,1,NIRCAM,418.734,2.4124,0.176779851784
