filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F090W 0.902 0.194 2022-06-29T01:53:03.446Z NRCB1 2048 2048 0.05987054854631424 0.059373472 jw01324001001_06201_00001_nrcb1_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:55:35.166Z NRCA1 2048 2048 0.074854836 0.07477529 jw01324001001_11201_00002_nrca1_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T04:16:02.126Z NRCB4 2048 2048 0.085017204 0.08447624 jw01324001001_10201_00003_nrcb4_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:13:50.997Z NRCA3 2048 2048 0.07548923790454865 0.07524867 jw01324001001_03201_00001_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T22:04:43.428Z NRCA4 2048 2048 0.07682493 0.077064276 jw01324001001_02201_00001_nrca4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T05:18:29.244Z NRCB3 2048 2048 0.074926876 0.07469884 jw01324001001_11201_00003_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-29T06:20:56.647Z NRCALONG 2048 2048 0.7473616 0.7497752 jw01324001001_12201_00003_nrcalong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T02:50:51.397Z NRCB1 2048 2048 0.07781556 0.077652484 jw01324001001_09201_00002_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:36:56.499Z NRCA4 2048 2048 0.11495235562324524 0.11452977 jw01324001001_16201_00004_nrca4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T09:56:02.144Z NRCA3 2048 2048 0.10146540403366089 0.10107112 jw01324001001_17201_00004_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T02:07:22.389Z NRCB2 2048 2048 0.05740583688020706 0.05669698 jw01324001001_06201_00003_nrcb2_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T03:13:56.612Z NRCA3 2048 2048 0.08119984 0.08105019 jw01324001001_09201_00003_nrca3_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T06:32:12.922Z NRCA2 2048 2048 0.09237255 0.09213797 jw01324001001_14201_00001_nrca2_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T22:36:45.204Z NRCB2 2048 2048 0.066774 0.06654191 jw01324001001_03201_00002_nrcb2_rate.fits 001 001 NIRCAM 1159.571
F356W 3.568 0.781 2022-06-29T06:32:12.794Z NRCBLONG 2048 2048 0.30031145 0.29826775 jw01324001001_14201_00001_nrcblong_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:55:35.166Z NRCALONG 2048 2048 0.7482656836509705 0.75223505 jw01324001001_11201_00002_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:20:56.583Z NRCA2 2048 2048 0.07709878 0.07745956 jw01324001001_12201_00003_nrca2_rate.fits 001 001 NIRCAM 311.366
F356W 3.568 0.781 2022-06-29T07:50:13.991Z NRCBLONG 2048 2048 0.29452032 0.29298633 jw01324001001_15201_00004_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:22:44.561Z NRCB3 2048 2048 0.06418021023273468 0.063931465 jw01324001001_03201_00004_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T09:10:13.539Z NRCA2 2048 2048 0.091744184 0.091538124 jw01324001001_17201_00002_nrca2_rate.fits 001 001 NIRCAM 1159.571
F200W 1.989 0.457 2022-06-29T10:28:14.572Z NRCB3 2048 2048 0.104534 0.10395715 jw01324001001_18201_00002_nrcb3_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:35:24.268Z NRCA1 2048 2048 0.1049615 0.10450958 jw01324001001_18201_00003_nrca1_rate.fits 001 001 NIRCAM 311.366
F277W 2.762 0.683 2022-06-29T10:35:24.076Z NRCBLONG 2048 2048 0.27933448553085327 0.27735358 jw01324001001_18201_00003_nrcblong_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T06:06:37.639Z NRCA1 2048 2048 0.0832490622997284 0.08334746 jw01324001001_12201_00001_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:42:00.909Z NRCB1 2048 2048 0.06549057364463806 0.06533873 jw01324001001_05201_00002_nrcb1_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:15:06.420Z NRCB4 2048 2048 0.10577394 0.104895994 jw01324001001_16201_00001_nrcb4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:20:54.573Z NRCA2 2048 2048 0.08740696 0.08766801 jw01324001001_18201_00001_nrca2_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T01:05:06.123Z NRCA3 2048 2048 0.07438229024410248 0.07423572 jw01324001001_05201_00003_nrca3_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-29T00:02:17.501Z NRCA4 2048 2048 0.06895437836647034 0.068937145 jw01324001001_04201_00003_nrca4_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T08:47:08.260Z NRCB3 2048 2048 0.09816256165504456 0.0977342 jw01324001001_17201_00001_nrcb3_rate.fits 001 001 NIRCAM 1159.571
F444W 4.408 1.029 2022-06-28T23:22:44.561Z NRCBLONG 2048 2048 0.7760363817214966 0.7772172 jw01324001001_03201_00004_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:29:46.995Z NRCA2 2048 2048 0.10603993 0.10554389 jw01324001001_16201_00003_nrca2_rate.fits 001 001 NIRCAM 311.366
F200W 1.989 0.457 2022-06-29T10:35:24.076Z NRCB4 2048 2048 0.1006634384393692 0.099478215 jw01324001001_18201_00003_nrcb4_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T02:18:38.997Z NRCALONG 2048 2048 0.7445266842842102 0.74659985 jw01324001001_08201_00001_nrcalong_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-28T23:47:58.430Z NRCB2 2048 2048 0.065622956 0.06524749 jw01324001001_04201_00001_nrcb2_rate.fits 001 001 NIRCAM 311.366
F444W 4.408 1.029 2022-06-29T04:32:40.639Z NRCBLONG 2048 2048 0.7742952 0.775184 jw01324001001_11201_00001_nrcblong_rate.fits 001 001 NIRCAM 1159.571
F150W 1.501 0.318 2022-06-29T08:15:06.612Z NRCA1 2048 2048 0.10041312873363495 0.10000469 jw01324001001_16201_00001_nrca1_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:02:17.373Z NRCB1 2048 2048 0.056871567 0.05642871 jw01324001001_04201_00003_nrcb1_rate.fits 001 001 NIRCAM 311.366
F277W 2.762 0.683 2022-06-29T09:33:07.873Z NRCALONG 2048 2048 0.2388940155506134 0.23955955 jw01324001001_17201_00003_nrcalong_rate.fits 001 001 NIRCAM 1159.571
F090W 0.902 0.194 2022-06-28T23:55:08.061Z NRCA3 2048 2048 0.07499066 0.07516381 jw01324001001_04201_00002_nrca3_rate.fits 001 001 NIRCAM 311.366
F090W 0.902 0.194 2022-06-29T00:42:01.101Z NRCA4 2048 2048 0.07930801808834076 0.07913202 jw01324001001_05201_00002_nrca4_rate.fits 001 001 NIRCAM 1159.571
F115W 1.154 0.225 2022-06-29T06:06:37.447Z NRCB4 2048 2048 0.090660416 0.089967385 jw01324001001_12201_00001_nrcb4_rate.fits 001 001 NIRCAM 311.366
F115W 1.154 0.225 2022-06-29T04:23:11.629Z NRCB2 2048 2048 0.07389882 0.073941916 jw01324001001_10201_00004_nrcb2_rate.fits 001 001 NIRCAM 311.366
