filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,PHOTMJSR,sb_mjsr
F070W,0.704,0.132,2022-05-06T02:47:45.126Z,NRCB1,2048,2048,0.0489378273487091,0.048408724,jw01448004001_02101_00002_nrcb1_rate.fits,4,1,NIRCAM,4.474,0.21894783955812452
F070W,0.704,0.132,2022-05-03T00:07:04.877Z,NRCB4,2048,2048,0.043932024,0.04246273,jw01448005001_02101_00001_nrcb4_rate.fits,5,1,NIRCAM,3.798,0.166853827152
F150W,1.501,0.318,2022-05-06T00:34:09.838Z,NRCB3,2048,2048,0.08133228,0.080758944,jw01448003001_08101_00002_nrcb3_rate.fits,3,1,NIRCAM,2.3518,0.191277256104
F150W,1.501,0.318,2022-05-03T01:01:50.378Z,NRCB4,2048,2048,0.08210156,0.080203794,jw01448005001_08101_00003_nrcb4_rate.fits,5,1,NIRCAM,2.0288,0.166567644928
F356W,3.568,0.781,2022-05-03T00:38:23.851Z,NRCBLONG,2048,2048,0.2518877387046814,0.24894366,jw01448005001_06101_00001_nrcblong_rate.fits,5,1,NIRCAM,0.376,0.09470978975296021
F277W,2.762,0.683,2022-05-06T02:43:48.967Z,NRCBLONG,2048,2048,0.20547308,0.20312849,jw01448004001_02101_00001_nrcblong_rate.fits,4,1,NIRCAM,0.4175,0.0857850109
F070W,0.704,0.132,2022-05-05T23:43:09.809Z,NRCB4,2048,2048,0.016674867,0.015677443,jw01448003001_02101_00001_nrcb4_rate.fits,3,1,NIRCAM,3.798,0.063331144866
F070W,0.704,0.132,2022-04-29T06:35:56.128Z,NRCB1,2048,2048,0.0299037154763937,0.029006824,jw01448002001_02101_00002_nrcb1_rate.fits,2,1,NIRCAM,4.474,0.1337892230413854
F115W,1.154,0.225,2022-05-03T00:38:23.851Z,NRCB4,2048,2048,0.0740608274936676,0.072328106,jw01448005001_06101_00001_nrcb4_rate.fits,5,1,NIRCAM,2.6985,0.19985314299166204
F200W,1.989,0.457,2022-04-29T11:44:37.710Z,NRCB1,2048,2048,0.1840429306030273,0.18344608,jw01448007001_04101_00002_nrcb1_rate.fits,7,1,NIRCAM,2.0223,0.3721900185585021
F200W,1.989,0.457,2022-05-06T05:22:38.429Z,NRCB4,2048,2048,0.06540578,0.063721895,jw01448006001_04101_00001_nrcb4_rate.fits,6,1,NIRCAM,1.7715,0.11586633927
F150W,1.501,0.318,2022-04-29T07:22:59.933Z,NRCB2,2048,2048,0.076835886,0.07618459,jw01448002001_08101_00002_nrcb2_rate.fits,2,1,NIRCAM,2.3054,0.17713745158440003
F115W,1.154,0.225,2022-05-06T03:19:25.605Z,NRCB1,2048,2048,0.068049669265747,0.067399174,jw01448004001_06101_00002_nrcb1_rate.fits,4,1,NIRCAM,3.2719,0.22265171287059762
F200W,1.989,0.457,2022-04-29T09:34:48.277Z,NRCB2,2048,2048,1.072745,0.8940285,jw01448008001_04101_00002_nrcb2_rate.fits,8,1,NIRCAM,1.9519,2.0938909655
F444W,4.408,1.029,2022-05-06T05:30:30.877Z,NRCBLONG,2048,2048,0.7122619152069092,0.7088119,jw01448006001_04101_00003_nrcblong_rate.fits,6,1,NIRCAM,0.3728,0.26553124198913575
F150W,1.501,0.318,2022-05-06T00:38:06.062Z,NRCB4,2048,2048,0.0680954009294509,0.06737576,jw01448003001_08101_00003_nrcb4_rate.fits,3,1,NIRCAM,2.0288,0.13815194940567
F480M,4.874,0.3,2022-04-29T07:26:56.093Z,NRCBLONG,2048,2048,0.24511135,0.24443111,jw01448002001_08101_00003_nrcblong_rate.fits,2,1,NIRCAM,1.4584,0.35747039284
F150W,1.501,0.318,2022-05-03T00:57:54.154Z,NRCB3,2048,2048,0.0921369642019271,0.0907045,jw01448005001_08101_00002_nrcb3_rate.fits,5,1,NIRCAM,2.3518,0.21668771241009216
F115W,1.154,0.225,2022-05-02T19:20:49.790Z,NRCB2,2048,2048,0.319581925868988,0.31206214,jw01448001001_06101_00002_nrcb2_rate.fits,1,1,NIRCAM,3.1282,0.9997161805033682
F150W,1.501,0.318,2022-04-29T12:16:18.124Z,NRCB1,2048,2048,0.1925930678844452,0.191873,jw01448007001_08101_00002_nrcb1_rate.fits,7,1,NIRCAM,2.4124,0.46461151696443553
F480M,4.874,0.3,2022-05-06T03:34:48.996Z,NRCBLONG,2048,2048,0.285036563873291,0.28424057,jw01448004001_08101_00002_nrcblong_rate.fits,4,1,NIRCAM,1.4584,0.4156973247528076
F200W,1.989,0.457,2022-04-29T06:51:19.519Z,NRCB2,2048,2048,0.08115348,0.08048676,jw01448002001_04101_00002_nrcb2_rate.fits,2,1,NIRCAM,1.9519,0.158403477612
F150W,1.501,0.318,2022-05-06T05:54:08.156Z,NRCB4,2048,2048,0.0828087404370307,0.08130792,jw01448006001_08101_00001_nrcb4_rate.fits,6,1,NIRCAM,2.0288,0.16800237259864786
F070W,0.704,0.132,2022-04-29T11:29:14.319Z,NRCB2,2048,2048,0.0842232257127761,0.08384946,jw01448007001_02101_00002_nrcb2_rate.fits,7,1,NIRCAM,4.3669,0.36779440436512195
F200W,1.989,0.457,2022-05-06T00:06:25.648Z,NRCB4,2048,2048,0.054516926,0.05376792,jw01448003001_04101_00003_nrcb4_rate.fits,3,1,NIRCAM,1.7715,0.096576734409
F070W,0.704,0.132,2022-04-29T09:19:24.886Z,NRCB1,2048,2048,0.1185044944286346,0.11709645,jw01448008001_02101_00002_nrcb1_rate.fits,8,1,NIRCAM,4.474,0.5301891080737112
F115W,1.154,0.225,2022-05-06T05:42:40.988Z,NRCB3,2048,2048,0.057376366,0.05601347,jw01448006001_06101_00002_nrcb3_rate.fits,6,1,NIRCAM,3.1863,0.1828183149858
F444W,4.408,1.029,2022-04-29T06:47:23.295Z,NRCBLONG,2048,2048,0.5916908383369446,0.58971035,jw01448002001_04101_00001_nrcblong_rate.fits,2,1,NIRCAM,0.3728,0.22058234453201295
F200W,1.989,0.457,2022-05-03T00:26:24.492Z,NRCB3,2048,2048,0.0983447432518005,0.09672651,jw01448005001_04101_00002_nrcb3_rate.fits,5,1,NIRCAM,1.9572,0.19248033149242394
F150W,1.501,0.318,2022-04-29T10:06:07.251Z,NRCB2,2048,2048,0.76664597,0.67840046,jw01448008001_08101_00002_nrcb2_rate.fits,8,1,NIRCAM,2.3054,1.767425619238
F480M,4.874,0.3,2022-05-06T05:54:08.156Z,NRCBLONG,2048,2048,0.2924433648586273,0.2914936,jw01448006001_08101_00001_nrcblong_rate.fits,6,1,NIRCAM,1.4584,0.42649940330982206
F070W,0.704,0.132,2022-05-06T05:15:07.486Z,NRCB4,2048,2048,0.0498723052442073,0.048689898,jw01448006001_02101_00003_nrcb4_rate.fits,6,1,NIRCAM,3.798,0.18941501531749932
F070W,0.704,0.132,2022-05-02T18:49:20.064Z,NRCB2,2048,2048,0.1090741753578186,0.108107224,jw01448001001_02101_00002_nrcb2_rate.fits,1,1,NIRCAM,4.3669,0.4763160163700581
F200W,1.989,0.457,2022-05-06T03:03:19.269Z,NRCB2,2048,2048,0.06358333,0.06274688,jw01448004001_04101_00002_nrcb2_rate.fits,4,1,NIRCAM,1.9519,0.12410830182699999
F115W,1.154,0.225,2022-04-29T12:00:54.733Z,NRCB2,2048,2048,0.1301754862070083,0.12954052,jw01448007001_06101_00002_nrcb2_rate.fits,7,1,NIRCAM,3.1282,0.4072149559527634
F150W,1.501,0.318,2022-05-02T19:36:02.365Z,NRCB1,2048,2048,0.6392199,0.6125529,jw01448001001_08101_00002_nrcb1_rate.fits,1,1,NIRCAM,2.4124,1.5420540867599999
F070W,0.704,0.132,2022-05-06T05:11:11.262Z,NRCB3,2048,2048,0.03903335,0.0378453,jw01448006001_02101_00002_nrcb3_rate.fits,6,1,NIRCAM,4.4344,0.17308948724
F115W,1.154,0.225,2022-04-29T09:50:43.860Z,NRCB1,2048,2048,0.36452574,0.34460387,jw01448008001_06101_00002_nrcb1_rate.fits,8,1,NIRCAM,3.2719,1.192691768706
F356W,3.568,0.781,2022-04-29T09:46:47.637Z,NRCBLONG,2048,2048,7.6284757,6.630657,jw01448008001_06101_00001_nrcblong_rate.fits,8,1,NIRCAM,0.376,2.8683068632
F115W,1.154,0.225,2022-05-06T05:46:37.212Z,NRCB4,2048,2048,0.07405875,0.07304788,jw01448006001_06101_00003_nrcb4_rate.fits,6,1,NIRCAM,2.6985,0.19984753687500004
F356W,3.568,0.781,2022-05-02T19:24:45.950Z,NRCBLONG,2048,2048,10.207054,8.833542,jw01448001001_06101_00003_nrcblong_rate.fits,1,1,NIRCAM,0.376,3.8378523039999997
F200W,1.989,0.457,2022-05-06T00:02:29.360Z,NRCB3,2048,2048,0.07012017,0.06919452,jw01448003001_04101_00002_nrcb3_rate.fits,3,1,NIRCAM,1.9572,0.137239196724
F200W,1.989,0.457,2022-05-03T00:30:20.716Z,NRCB4,2048,2048,0.099678405,0.09777888,jw01448005001_04101_00003_nrcb4_rate.fits,5,1,NIRCAM,1.7715,0.1765802944575
F150W,1.501,0.318,2022-05-06T00:30:13.615Z,NRCB1,2048,2048,0.0866032,0.08608556,jw01448003001_08101_00001_nrcb1_rate.fits,3,1,NIRCAM,2.4124,0.20892155968
F150W,1.501,0.318,2022-05-06T03:38:45.219Z,NRCB3,2048,2048,0.0771399438381195,0.076260895,jw01448004001_08101_00003_nrcb3_rate.fits,4,1,NIRCAM,2.3518,0.18141771991848946
F115W,1.154,0.225,2022-05-03T00:38:23.915Z,NRCB2,2048,2048,0.07177841,0.07122027,jw01448005001_06101_00001_nrcb2_rate.fits,5,1,NIRCAM,3.1282,0.224537222162
F200W,1.989,0.457,2022-05-06T05:22:38.429Z,NRCB2,2048,2048,0.08826357,0.08683379,jw01448006001_04101_00001_nrcb2_rate.fits,6,1,NIRCAM,1.9519,0.172281662283
F150W,1.501,0.318,2022-04-29T07:22:59.933Z,NRCB4,2048,2048,0.07608954,0.075192966,jw01448002001_08101_00002_nrcb4_rate.fits,2,1,NIRCAM,2.0288,0.15437045875199998
F070W,0.704,0.132,2022-05-05T23:43:09.809Z,NRCB2,2048,2048,0.0398064330220222,0.03884979,jw01448003001_02101_00001_nrcb2_rate.fits,3,1,NIRCAM,4.3669,0.17383071236386874
F277W,2.762,0.683,2022-04-29T06:39:52.288Z,NRCBLONG,2048,2048,0.22022375,0.21846685,jw01448002001_02101_00003_nrcblong_rate.fits,2,1,NIRCAM,0.4175,0.091943415625
F356W,3.568,0.781,2022-05-06T00:22:31.919Z,NRCBLONG,2048,2048,0.2116052508354187,0.20987003,jw01448003001_06101_00003_nrcblong_rate.fits,3,1,NIRCAM,0.376,0.07956357431411744
F115W,1.154,0.225,2022-04-29T07:03:29.566Z,NRCB3,2048,2048,0.0612280964851379,0.06055017,jw01448002001_06101_00001_nrcb3_rate.fits,2,1,NIRCAM,3.1863,0.1950910838305949
F115W,1.154,0.225,2022-05-03T00:46:16.299Z,NRCB1,2048,2048,0.0792334973812103,0.078231804,jw01448005001_06101_00003_nrcb1_rate.fits,5,1,NIRCAM,3.2719,0.259244080081582
F150W,1.501,0.318,2022-05-06T00:38:05.998Z,NRCB2,2048,2048,0.052108996,0.05163763,jw01448003001_08101_00003_nrcb2_rate.fits,3,1,NIRCAM,2.3054,0.1201320793784
F200W,1.989,0.457,2022-05-06T05:30:30.877Z,NRCB1,2048,2048,0.0694742798805236,0.068373404,jw01448006001_04101_00003_nrcb1_rate.fits,6,1,NIRCAM,2.0223,0.14049783620238288
F200W,1.989,0.457,2022-05-02T19:00:57.919Z,NRCB3,2048,2048,1.1812,1.0316826,jw01448001001_04101_00001_nrcb3_rate.fits,1,1,NIRCAM,1.9572,2.31184464
F200W,1.989,0.457,2022-04-29T09:34:48.213Z,NRCB4,2048,2048,1.2182438,1.0106953,jw01448008001_04101_00002_nrcb4_rate.fits,8,1,NIRCAM,1.7715,2.1581188917
F070W,0.704,0.132,2022-05-06T02:43:48.967Z,NRCB3,2048,2048,0.0283418297767639,0.027374635,jw01448004001_02101_00001_nrcb3_rate.fits,4,1,NIRCAM,4.4344,0.12567900996208184
F070W,0.704,0.132,2022-05-05T23:51:02.193Z,NRCB1,2048,2048,0.0232949666678905,0.021980649,jw01448003001_02101_00003_nrcb1_rate.fits,3,1,NIRCAM,4.474,0.1042216808721421
F356W,3.568,0.781,2022-04-29T09:50:43.796Z,NRCBLONG,2048,2048,7.6065273,6.6102276,jw01448008001_06101_00002_nrcblong_rate.fits,8,1,NIRCAM,0.376,2.8600542648
F070W,0.704,0.132,2022-05-03T00:07:04.941Z,NRCB2,2048,2048,0.046947274,0.0462632,jw01448005001_02101_00001_nrcb2_rate.fits,5,1,NIRCAM,4.3669,0.2050140508306
F480M,4.874,0.3,2022-05-06T03:30:52.772Z,NRCBLONG,2048,2048,0.2810938358306885,0.2802863,jw01448004001_08101_00001_nrcblong_rate.fits,4,1,NIRCAM,1.4584,0.40994725017547606
F150W,1.501,0.318,2022-05-06T03:34:48.996Z,NRCB4,2048,2048,0.1066566705703735,0.105874404,jw01448004001_08101_00002_nrcb4_rate.fits,4,1,NIRCAM,2.0288,0.21638505325317373
F150W,1.501,0.318,2022-04-29T07:26:56.093Z,NRCB3,2048,2048,0.0834080725908279,0.08271891,jw01448002001_08101_00003_nrcb3_rate.fits,2,1,NIRCAM,2.3518,0.19615910511910906
F150W,1.501,0.318,2022-05-03T00:53:47.242Z,NRCB1,2048,2048,0.083693042397499,0.0824782,jw01448005001_08101_00001_nrcb1_rate.fits,5,1,NIRCAM,2.4124,0.20190109547972657
F115W,1.154,0.225,2022-05-06T00:14:39.471Z,NRCB2,2048,2048,0.0585487559437751,0.058103018,jw01448003001_06101_00001_nrcb2_rate.fits,3,1,NIRCAM,3.1282,0.18315221834331727
F200W,1.989,0.457,2022-04-29T09:38:44.437Z,NRCB3,2048,2048,1.1080897,0.9388653,jw01448008001_04101_00003_nrcb3_rate.fits,8,1,NIRCAM,1.9572,2.16875316084
F070W,0.704,0.132,2022-05-03T00:14:57.325Z,NRCB1,2048,2048,0.04461197,0.04332335,jw01448005001_02101_00003_nrcb1_rate.fits,5,1,NIRCAM,4.474,0.19959395378
F070W,0.704,0.132,2022-04-29T06:31:59.904Z,NRCB3,2048,2048,0.042759847,0.042086273,jw01448002001_02101_00001_nrcb3_rate.fits,2,1,NIRCAM,4.4344,0.1896142655368
F480M,4.874,0.3,2022-05-06T05:58:04.379Z,NRCBLONG,2048,2048,0.29202408,0.29096618,jw01448006001_08101_00002_nrcblong_rate.fits,6,1,NIRCAM,1.4584,0.425887918272
F200W,1.989,0.457,2022-04-29T11:40:41.486Z,NRCB3,2048,2048,0.1854924708604812,0.18475667,jw01448007001_04101_00001_nrcb3_rate.fits,7,1,NIRCAM,1.9572,0.3630458639681338
F115W,1.154,0.225,2022-05-06T00:22:31.919Z,NRCB1,2048,2048,0.0561856105923652,0.055641536,jw01448003001_06101_00003_nrcb1_rate.fits,3,1,NIRCAM,3.2719,0.1838336992971597
F115W,1.154,0.225,2022-05-06T03:15:29.381Z,NRCB3,2048,2048,0.0446444824337959,0.04378823,jw01448004001_06101_00001_nrcb3_rate.fits,4,1,NIRCAM,3.1863,0.14225071437880388
F444W,4.408,1.029,2022-04-29T06:51:19.455Z,NRCBLONG,2048,2048,0.6013305187225342,0.5992385,jw01448002001_04101_00002_nrcblong_rate.fits,2,1,NIRCAM,0.3728,0.22417601737976076
F150W,1.501,0.318,2022-05-03T01:01:50.442Z,NRCB2,2048,2048,0.0763171,0.075432956,jw01448005001_08101_00003_nrcb2_rate.fits,5,1,NIRCAM,2.3054,0.17594144234
F070W,0.704,0.132,2022-04-29T09:15:28.662Z,NRCB3,2048,2048,0.1234985962510109,0.12101555,jw01448008001_02101_00001_nrcb3_rate.fits,8,1,NIRCAM,4.4344,0.5476421752154828
F115W,1.154,0.225,2022-05-06T05:38:44.764Z,NRCB1,2048,2048,0.02667276,0.02536999,jw01448006001_06101_00001_nrcb1_rate.fits,6,1,NIRCAM,3.2719,0.087270603444
F115W,1.154,0.225,2022-05-02T19:24:45.950Z,NRCB3,2048,2048,0.3018786013126373,0.29511377,jw01448001001_06101_00003_nrcb3_rate.fits,1,1,NIRCAM,3.1863,0.9618757873624562
F444W,4.408,1.029,2022-05-06T03:07:15.493Z,NRCBLONG,2048,2048,0.6659516,0.6635623,jw01448004001_04101_00003_nrcblong_rate.fits,4,1,NIRCAM,0.3728,0.24826675648000002
F200W,1.989,0.457,2022-05-06T03:03:19.269Z,NRCB4,2048,2048,0.0764445662498474,0.07588418,jw01448004001_04101_00002_nrcb4_rate.fits,4,1,NIRCAM,1.7715,0.13542154911160467
F200W,1.989,0.457,2022-04-29T06:55:15.679Z,NRCB3,2048,2048,0.0702206,0.06974382,jw01448002001_04101_00003_nrcb3_rate.fits,2,1,NIRCAM,1.9572,0.13743575832
F200W,1.989,0.457,2022-05-03T00:22:28.268Z,NRCB1,2048,2048,0.06409133,0.06298502,jw01448005001_04101_00001_nrcb1_rate.fits,5,1,NIRCAM,2.0223,0.129611896659
F115W,1.154,0.225,2022-04-29T12:00:54.733Z,NRCB4,2048,2048,0.1592947,0.15867482,jw01448007001_06101_00002_nrcb4_rate.fits,7,1,NIRCAM,2.6985,0.42985674795000006
F070W,0.704,0.132,2022-04-29T11:33:10.542Z,NRCB3,2048,2048,0.06954946,0.06901037,jw01448007001_02101_00003_nrcb3_rate.fits,7,1,NIRCAM,4.4344,0.308410125424
F070W,0.704,0.132,2022-05-02T18:49:20.064Z,NRCB4,2048,2048,0.108458705,0.1075668,jw01448001001_02101_00002_nrcb4_rate.fits,1,1,NIRCAM,3.798,0.41192616159
F150W,1.501,0.318,2022-04-29T12:12:21.900Z,NRCB3,2048,2048,0.1961502134799957,0.19546452,jw01448007001_08101_00001_nrcb3_rate.fits,7,1,NIRCAM,2.3518,0.4613060720622539
F115W,1.154,0.225,2022-05-06T05:46:37.212Z,NRCB2,2048,2048,0.0749468952417373,0.07405741,jw01448006001_06101_00003_nrcb2_rate.fits,6,1,NIRCAM,3.1282,0.23444887769520262
F200W,1.989,0.457,2022-05-03T00:30:20.716Z,NRCB2,2048,2048,0.0928641110658645,0.0918977,jw01448005001_04101_00003_nrcb2_rate.fits,5,1,NIRCAM,1.9519,0.1812614583894609
F150W,1.501,0.318,2022-04-29T10:10:03.411Z,NRCB3,2048,2048,0.7525593,0.6712179,jw01448008001_08101_00003_nrcb3_rate.fits,8,1,NIRCAM,2.3518,1.76986896174
F070W,0.704,0.132,2022-04-29T11:29:14.319Z,NRCB4,2048,2048,0.11313411,0.112570256,jw01448007001_02101_00002_nrcb4_rate.fits,7,1,NIRCAM,3.798,0.42968334978
F070W,0.704,0.132,2022-05-02T18:53:16.223Z,NRCB3,2048,2048,0.116540544,0.11580988,jw01448001001_02101_00003_nrcb3_rate.fits,1,1,NIRCAM,4.4344,0.5167873883136
F070W,0.704,0.132,2022-05-06T05:07:15.038Z,NRCB1,2048,2048,0.040389209985733,0.03920208,jw01448006001_02101_00001_nrcb1_rate.fits,6,1,NIRCAM,4.474,0.18070132547616943
F115W,1.154,0.225,2022-04-29T09:46:47.572Z,NRCB3,2048,2048,0.3865852653980255,0.363093,jw01448008001_06101_00001_nrcb3_rate.fits,8,1,NIRCAM,3.1863,1.2317766311377287
F200W,1.989,0.457,2022-05-05T23:58:33.136Z,NRCB1,2048,2048,0.073076926,0.0725089,jw01448003001_04101_00001_nrcb1_rate.fits,3,1,NIRCAM,2.0223,0.1477834674498
F200W,1.989,0.457,2022-05-06T03:07:15.493Z,NRCB3,2048,2048,0.08979591,0.08885425,jw01448004001_04101_00003_nrcb3_rate.fits,4,1,NIRCAM,1.9572,0.17574855505200002
F277W,2.762,0.683,2022-05-06T05:07:15.102Z,NRCBLONG,2048,2048,0.21592188,0.21254474,jw01448006001_02101_00001_nrcblong_rate.fits,6,1,NIRCAM,0.4175,0.0901473849
F115W,1.154,0.225,2022-05-02T19:20:49.726Z,NRCB4,2048,2048,0.32923585,0.3219778,jw01448001001_06101_00002_nrcb4_rate.fits,1,1,NIRCAM,2.6985,0.888442941225
F115W,1.154,0.225,2022-04-29T12:04:50.956Z,NRCB3,2048,2048,0.14561728,0.1452408,jw01448007001_06101_00003_nrcb3_rate.fits,7,1,NIRCAM,3.1863,0.463980339264
F356W,3.568,0.781,2022-04-29T11:56:58.509Z,NRCBLONG,2048,2048,0.57543164,0.5738541,jw01448007001_06101_00001_nrcblong_rate.fits,7,1,NIRCAM,0.376,0.21636229664
F200W,1.989,0.457,2022-04-29T06:51:19.455Z,NRCB4,2048,2048,0.0683075860142707,0.067483254,jw01448002001_04101_00002_nrcb4_rate.fits,2,1,NIRCAM,1.7715,0.12100688862428055
F150W,1.501,0.318,2022-05-06T05:54:08.156Z,NRCB2,2048,2048,0.0755761116743087,0.07439684,jw01448006001_08101_00001_nrcb2_rate.fits,6,1,NIRCAM,2.3054,0.17423316785395127
F356W,3.568,0.781,2022-05-03T00:42:20.075Z,NRCBLONG,2048,2048,0.26458365,0.26152876,jw01448005001_06101_00002_nrcblong_rate.fits,5,1,NIRCAM,0.376,0.0994834524
F150W,1.501,0.318,2022-04-29T10:06:07.187Z,NRCB4,2048,2048,0.88487935,0.78085536,jw01448008001_08101_00002_nrcb4_rate.fits,8,1,NIRCAM,2.0288,1.79524322528
F070W,0.704,0.132,2022-05-06T05:15:07.486Z,NRCB2,2048,2048,0.019875873,0.018509746,jw01448006001_02101_00003_nrcb2_rate.fits,6,1,NIRCAM,4.3669,0.08679594980369999
F277W,2.762,0.683,2022-05-06T02:47:45.191Z,NRCBLONG,2048,2048,0.2124923467636108,0.21032596,jw01448004001_02101_00002_nrcblong_rate.fits,4,1,NIRCAM,0.4175,0.0887155547738075
F200W,1.989,0.457,2022-05-06T00:06:25.584Z,NRCB2,2048,2048,0.0737967789173126,0.073156245,jw01448003001_04101_00003_nrcb2_rate.fits,3,1,NIRCAM,1.9519,0.14404393276870245
F150W,1.501,0.318,2022-05-06T06:02:00.539Z,NRCB1,2048,2048,0.0842988193035125,0.08296248,jw01448006001_08101_00003_nrcb1_rate.fits,6,1,NIRCAM,2.4124,0.20336247168779356
F150W,1.501,0.318,2022-05-02T19:32:06.141Z,NRCB3,2048,2048,0.6508259,0.61030203,jw01448001001_08101_00001_nrcb3_rate.fits,1,1,NIRCAM,2.3518,1.5306123516199999
F070W,0.704,0.132,2022-05-03T00:11:01.101Z,NRCB3,2048,2048,0.05116876,0.05002839,jw01448005001_02101_00002_nrcb3_rate.fits,5,1,NIRCAM,4.4344,0.226902749344
F200W,1.989,0.457,2022-04-29T09:34:48.277Z,NRCB1,2048,2048,1.0673445463180542,0.9296297,jw01448008001_04101_00002_nrcb1_rate.fits,8,1,NIRCAM,2.0223,2.158490876019001
F070W,0.704,0.132,2022-05-05T23:51:02.257Z,NRCB4,2048,2048,0.031384833,0.030576482,jw01448003001_02101_00003_nrcb4_rate.fits,3,1,NIRCAM,3.798,0.119199595734
F200W,1.989,0.457,2022-05-06T05:30:30.877Z,NRCB4,2048,2048,0.0752508714795112,0.07355344,jw01448006001_04101_00003_nrcb4_rate.fits,6,1,NIRCAM,1.7715,0.1333069188259541
F115W,1.154,0.225,2022-05-06T00:18:35.695Z,NRCB3,2048,2048,0.053380616,0.052900583,jw01448003001_06101_00002_nrcb3_rate.fits,3,1,NIRCAM,3.1863,0.1700866567608
F115W,1.154,0.225,2022-05-03T00:46:16.299Z,NRCB4,2048,2048,0.088903934,0.08741026,jw01448005001_06101_00003_nrcb4_rate.fits,5,1,NIRCAM,2.6985,0.23990726589900002
F480M,4.874,0.3,2022-05-06T06:02:00.603Z,NRCBLONG,2048,2048,0.3130764,0.31195042,jw01448006001_08101_00003_nrcblong_rate.fits,6,1,NIRCAM,1.4584,0.4565906217599999
F070W,0.704,0.132,2022-04-29T06:35:56.128Z,NRCB2,2048,2048,0.034819894,0.034219127,jw01448002001_02101_00002_nrcb2_rate.fits,2,1,NIRCAM,4.3669,0.1520549951086
