filtername wave filtwidth date detector x y median median_clipped filename observtn visit instrument effexptime
F115W 1.154 0.225 2022-08-26T03:49:09.799Z NRCA2 2048 2048 0.058994535 0.05883298 jw02738002001_10101_00004_nrca2_rate.fits 002 001 NIRCAM 730.1
F090W 0.902 0.194 2022-08-26T01:19:23.128Z NRCA1 2048 2048 0.0534147210419178 0.053329393 jw02738002001_04101_00003_nrca1_rate.fits 002 001 NIRCAM 730.1
F090W 0.902 0.194 2022-08-26T01:05:47.001Z NRCB3 2048 2048 0.056337621062994 0.056031376 jw02738002001_04101_00002_nrcb3_rate.fits 002 001 NIRCAM 730.1
F277W 2.762 0.683 2022-08-26T02:37:56.402Z NRCBLONG 2048 2048 0.18962392 0.18842141 jw02738002001_08101_00002_nrcblong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T02:16:38.779Z NRCB1 2048 2048 0.07448463886976242 0.074080616 jw02738002001_06101_00004_nrcb1_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:24:14.060Z NRCB2 2048 2048 0.06863344 0.068083234 jw02738002001_12101_00003_nrcb2_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:39:07.329Z NRCA4 2048 2048 0.07059445977210999 0.0700711 jw02738002001_02101_00004_nrca4_rate.fits 002 001 NIRCAM 418.734
F090W 0.902 0.194 2022-08-26T01:19:23.064Z NRCB4 2048 2048 0.05538025 0.055008706 jw02738002001_04101_00003_nrcb4_rate.fits 002 001 NIRCAM 730.1
F277W 2.762 0.683 2022-08-26T02:29:31.952Z NRCALONG 2048 2048 0.16105022 0.16073836 jw02738002001_08101_00001_nrcalong_rate.fits 002 001 NIRCAM 418.734
F200W 1.989 0.457 2022-08-26T04:07:14.093Z NRCB1 2048 2048 0.06635798513889313 0.06607041 jw02738002001_12101_00001_nrcb1_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-30T04:23:38.890Z NRCA4 2048 2048 0.07584236 0.07549232 jw02738002002_02101_00001_nrca4_rate.fits 002 002 NIRCAM 418.734
F356W 3.568 0.781 2022-08-26T00:13:42.594Z NRCBLONG 2048 2048 0.2390077 0.23789804 jw02738002001_02101_00001_nrcblong_rate.fits 002 001 NIRCAM 418.734
F150W 1.501 0.318 2022-08-26T00:13:42.658Z NRCB4 2048 2048 0.09237165004014969 0.09155551 jw02738002001_02101_00001_nrcb4_rate.fits 002 001 NIRCAM 418.734
F115W 1.154 0.225 2022-08-26T03:35:23.048Z NRCA4 2048 2048 0.06855612 0.068259686 jw02738002001_10101_00003_nrca4_rate.fits 002 001 NIRCAM 730.1
